ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Heater,Price,English,Manually Corrected Title,Manually Corrected Review Content
R1K5GRO8E788TA,Susan M.,https://www.amazon.com/gp/profile/amzn1.account.AHAXQIYIWCRK7QHUX6P4M5CT4D6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Powerful,5,5.0 out of 5 stars,"This thing is powerful - I bought it to help heat my 2 car garage while I worked on various projects. My garage is pretty big, too with a high ceiling. While it doesn't heat the whole thing, it does raise the temperature a good 7 degrees, plus I can sit it close to where I am working. For the money, it certainly helps.",https://www.amazon.com/gp/customer-reviews/R1K5GRO8E788TA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"February 3, 2025",Color: Black,Verified Purchase,One person found this helpful,,,,2025-06-03T13:37:46.639Z,1,33.56,0,Powerful,"This thing is powerful - I bought it to help heat my 2 car garage while I worked on various projects. My garage is pretty big, too with a high ceiling. While it doesn't heat the whole thing, it does raise the temperature a good 7 degrees, plus I can sit it close to where I am working. For the money, it certainly helps."
R1VRTUMBKOB8PP,Cynthia M. Thompson,https://www.amazon.com/gp/profile/amzn1.account.AECXTUUIYZB6MMAUZ5FY4NBZNOLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good product.,5,5.0 out of 5 stars,"Works great, quiet, quality build.",https://www.amazon.com/gp/customer-reviews/R1VRTUMBKOB8PP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"April 1, 2025",Color: Gray,Verified Purchase,,,,,2025-06-03T13:37:46.639Z,1,33.56,0,Good product.,"Works great, quiet, quality build."
RMZBOASES8Q8B,Mark,https://www.amazon.com/gp/profile/amzn1.account.AF7B5EUY3GJ4YEZKFML5J3IL5LIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,I am very happy with this item.,5,5.0 out of 5 stars,I am very happy with this item.,https://www.amazon.com/gp/customer-reviews/RMZBOASES8Q8B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"April 2, 2025",Color: Black,Verified Purchase,,,,,2025-06-03T13:37:46.640Z,1,33.56,0,I am very happy with this item.,I am very happy with this item.
RZQL1ZYY7V7V6,Sarah Southerland,https://www.amazon.com/gp/profile/amzn1.account.AHXT6ZWGVYLFW7UBOKIIKI4UCJWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Keeps me warm,5,5.0 out of 5 stars,"I love my little Milkhouse heater. I live in TN and we have bipolar weather lol and it does it's Job warming up my bathroom in cold weather, it does great for one room of a house, it Shipped fast and packaged great. And works like a charm, it's quiet as well, I have no complaints other than when you first turn it on it stinks! So if you have a way to run it outside for a few minutes definitely do that so whatever is on them coils can cook off before you bring it in the house.",https://www.amazon.com/gp/customer-reviews/RZQL1ZYY7V7V6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"December 14, 2024",Color: Gray,Verified Purchase,8 people found this helpful,,,,2025-06-03T13:37:46.640Z,1,33.56,0,Keeps me warm,"I love my little Milkhouse heater. I live in TN and we have bipolar weather lol and it does it's Job warming up my bathroom in cold weather, it does great for one room of a house, it Shipped fast and packaged great. And works like a charm, it's quiet as well, I have no complaints other than when you first turn it on it stinks! So if you have a way to run it outside for a few minutes definitely do that so whatever is on them coils can cook off before you bring it in the house."
R1VE50PZQIOOY5,ECP,https://www.amazon.com/gp/profile/amzn1.account.AHLYIDKKVVOA4F4KTQS3UWWWDVGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"So far, what I expected...",5,5.0 out of 5 stars,"Update, months later: FYI the rattling noise that happens after the unit is first turned on is mostly from metal (inevitably!) expanding as the thing warms up and the temperatures of varous parts even out. But because this startup rattling from metal expansion eventually vibrates some screws loose too, gently tightening those as needed helps if the racket gets louder or persists longer. This heater still quickly heats my large room - no problems, so far.The Milkhouse-style portable heater is what I've grown most accustomed to, usually just grabbing one off a local hardware store shelf last minute, whenever I find myself suddenly in need. So, I know, some of these last for years, but others not so much - and I'm choosing optimism today. The heaters I already own are stashed in storage lockers - elsewhere. Optimistic, I am, because this one works great, so far - quiet, with adequate heat production for a small area, as I desired and expected. Almost an oops: The handy carrying handle was buried near the bottom, all but hidden amid the unit's protective packaging, but thankfully I noticed, then easily screwed it on.",https://www.amazon.com/gp/customer-reviews/R1VE50PZQIOOY5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"May 28, 2024",Color: Black,Verified Purchase,7 people found this helpful,,,,2025-06-03T13:37:55.331Z,1,33.56,0,"So far, what I expected...","Update, months later: FYI the rattling noise that happens after the unit is first turned on is mostly from metal (inevitably!) expanding as the thing warms up and the temperatures of varous parts even out. But because this startup rattling from metal expansion eventually vibrates some screws loose too, gently tightening those as needed helps if the racket gets louder or persists longer. This heater still quickly heats my large room - no problems, so far.The Milkhouse-style portable heater is what I've grown most accustomed to, usually just grabbing one off a local hardware store shelf last minute, whenever I find myself suddenly in need. So, I know, some of these last for years, but others not so much - and I'm choosing optimism today. The heaters I already own are stashed in storage lockers - elsewhere. Optimistic, I am, because this one works great, so far - quiet, with adequate heat production for a small area, as I desired and expected. Almost an oops: The handy carrying handle was buried near the bottom, all but hidden amid the unit's protective packaging, but thankfully I noticed, then easily screwed it on."
R1L748MNHXN77S,James McIntyre,https://www.amazon.com/gp/profile/amzn1.account.AGDY5EAG44EZLIWVECVFNCYYEYDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,heats very well,5,5.0 out of 5 stars,"This heater is small but puts out a lot of heat I have it in a outdoor shed with installation, shed is 12X20 and iys able to keep the room at a comfort setting about 68 on a very cold and windy day.",https://www.amazon.com/gp/customer-reviews/R1L748MNHXN77S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"February 13, 2025",Color: Gray,Verified Purchase,,,,,2025-06-03T13:37:55.332Z,1,33.56,0,heats very well,"This heater is small but puts out a lot of heat I have it in a outdoor shed with installation, shed is 12X20 and iys able to keep the room at a comfort setting about 68 on a very cold and windy day."
R3DTZH0KV4FVLM,tony,https://www.amazon.com/gp/profile/amzn1.account.AFE2UPYF736LNSADHXEJDQZC7IEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ok,3,3.0 out of 5 stars,It’s ok for a personal heater if you can keep it close to you.,https://www.amazon.com/gp/customer-reviews/R3DTZH0KV4FVLM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"March 27, 2025",Color: Black,Verified Purchase,,,,,2025-06-03T13:37:55.333Z,1,33.56,0,Ok,It’s ok for a personal heater if you can keep it close to you.
R1LNU5IJLWR106,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AE3XL2S7GLK4JFAQ7QDOEAWKAYCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Provides the correct amount of heat!,5,5.0 out of 5 stars,This great item is used in my RV with great results!,https://www.amazon.com/gp/customer-reviews/R1LNU5IJLWR106/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"March 22, 2025",Color: Black,Verified Purchase,,,,,2025-06-03T13:37:55.333Z,1,33.56,0,Provides the correct amount of heat!,This great item is used in my RV with great results!
R31IMV573GWAV7,Ricky Dean,https://www.amazon.com/gp/profile/amzn1.account.AHZB5AEBQHBISMFVKBDI7YPFILKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,This little heater goes Choo Choo Choo,5,5.0 out of 5 stars,"Now I have 5 different styles of 1500 watt space heaters.. They work and have there many faults.... Then I came across this little workhorse and as I'm writing this, I'm ordering another one---maybe 2... Believe me I have tested all these other 1500 watt heater and this one out performs with flying colors.. Blows the heat better---warms a room faster...Well built,, ,Solid... It's like what I use to remember as winner...Congrats Comfort Zone..",https://www.amazon.com/gp/customer-reviews/R31IMV573GWAV7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"December 24, 2024",Color: Black,Verified Purchase,5 people found this helpful,,,,2025-06-03T13:37:55.334Z,1,33.56,0,This little heater goes Choo Choo Choo,"Now I have 5 different styles of 1500 watt space heaters.. They work and have there many faults.... Then I came across this little workhorse and as I'm writing this, I'm ordering another one---maybe 2... Believe me I have tested all these other 1500 watt heater and this one out performs with flying colors.. Blows the heat better---warms a room faster...Well built,, ,Solid... It's like what I use to remember as winner...Congrats Comfort Zone.."
R3M7MCR1NTUA9O,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEWIOSOD6FGSDPCW772KUPTUIS5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"High quality, durable and made of metal.",5,5.0 out of 5 stars,Really well made heater that really puts out the heat. Solid construction. My grandfather used to use one of these in the milk house on his dairy farm in Wisconsin.,https://www.amazon.com/gp/customer-reviews/R3M7MCR1NTUA9O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"February 21, 2025",Color: Black,Verified Purchase,,,,,2025-06-03T13:37:55.335Z,1,33.56,0,"High quality, durable and made of metal.",Really well made heater that really puts out the heat. Solid construction. My grandfather used to use one of these in the milk house on his dairy farm in Wisconsin.
R194C6RBIAJB96,Placeholder,https://www.amazon.com/gp/profile/amzn1.account.AEMQNGSSRVJ6HOELFAML25FZ6ZLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Milk house Heater,5,5.0 out of 5 stars,Great quality space heater. It’s a workhorse! It even accidentally got wet and still works like a champ…I figured it was a goner.  Good heat production and outstanding build quality. Very happy with this purchase. I use it in my woodworking shed and garage sometimes.,https://www.amazon.com/gp/customer-reviews/R194C6RBIAJB96/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"January 28, 2025",Color: Gray,Verified Purchase,,,,,2025-06-03T13:37:55.335Z,1,33.56,0,Milk house Heater,Great quality space heater. It’s a workhorse! It even accidentally got wet and still works like a champ…I figured it was a goner.  Good heat production and outstanding build quality. Very happy with this purchase. I use it in my woodworking shed and garage sometimes.
R1TY6DYUODHK6J,NaperShopper,https://www.amazon.com/gp/profile/amzn1.account.AHWKZYQFOBUDNJAHFYJR6CKJ42VQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Disappointing heat output,3,3.0 out of 5 stars,"I am not sure what size garage or greenhouse this is intended for, but this is only suitable for a very small space. The output is low, the fan doesn’t provide much throughput over the heating coils. Disappointing result in it not really being effective for the space. Might be ok for a 5 foot by 5 foot space only.",https://www.amazon.com/gp/customer-reviews/R1TY6DYUODHK6J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"January 29, 2025",Color: Gray,Verified Purchase,,,,,2025-06-03T13:37:55.336Z,1,33.56,0,Disappointing heat output,"I am not sure what size garage or greenhouse this is intended for, but this is only suitable for a very small space. The output is low, the fan doesn’t provide much throughput over the heating coils. Disappointing result in it not really being effective for the space. Might be ok for a 5 foot by 5 foot space only."
R2AZ6JSMDEPLLJ,Swissneva,https://www.amazon.com/gp/profile/amzn1.account.AHLNHBZFBBIAPM7WNXVJF7ZTUM2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Little Work Horse,5,5.0 out of 5 stars,This little heater works great. I keep my heat down low and using this really helps keep me warm. I have it right next to my sofa so I'm cozy and my feet are nice and toasty. I can't say that it heats my entire room that is on the larger size but It does keep me warm. Good price and I am very happy with the purchase.,https://www.amazon.com/gp/customer-reviews/R2AZ6JSMDEPLLJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"December 16, 2024",Color: Black,Verified Purchase,2 people found this helpful,,,,2025-06-03T13:37:55.336Z,1,33.56,0,Little Work Horse,This little heater works great. I keep my heat down low and using this really helps keep me warm. I have it right next to my sofa so I'm cozy and my feet are nice and toasty. I can't say that it heats my entire room that is on the larger size but It does keep me warm. Good price and I am very happy with the purchase.
R3U9R53N90B8Q3,b the g,https://www.amazon.com/gp/profile/amzn1.account.AFIS7O5H2SJWTI444JEKDKAGZ3DA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Strong,5,5.0 out of 5 stars,This little monster packs a real punch.  Same size B & D heater is nowhere near as strong.  My all tile bathroom warms up quickly with this heater.  Very pleased!,https://www.amazon.com/gp/customer-reviews/R3U9R53N90B8Q3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"February 9, 2025",Color: Black,Verified Purchase,,,,,2025-06-03T13:37:55.337Z,1,33.56,0,Strong,This little monster packs a real punch.  Same size B & D heater is nowhere near as strong.  My all tile bathroom warms up quickly with this heater.  Very pleased!
R1C1JNG23CKTLQ,Shannon H,https://www.amazon.com/gp/profile/amzn1.account.AFODZWHVRSPBVJ3RTAJH2SJUEGKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works good and is lightweight,5,5.0 out of 5 stars,"I use this in my 1 car garage in the PA winter.  It does heat the garage and it can get warm, but I Need to sit closer to the unit  when it’s in the 30’s F.  If it gets moved or tips while it’s on, it will stop running until it is stable again.",https://www.amazon.com/gp/customer-reviews/R1C1JNG23CKTLQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,"December 29, 2024",Color: Gray,Verified Purchase,2 people found this helpful,,,,2025-06-03T13:38:00.875Z,1,33.56,0,Works good and is lightweight,"I use this in my 1 car garage in the PA winter.  It does heat the garage and it can get warm, but I Need to sit closer to the unit  when it’s in the 30’s F.  If it gets moved or tips while it’s on, it will stop running until it is stable again."
