ID,Username,ProfileURL,Title,Rating,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Fan,Price,English,Manually Corrected Title,Manually Corrected Review Content
R3FTLFO79G5ZCS,Naoma,https://www.amazon.com/gp/profile/amzn1.account.AHXKTMCB65OZ543R2XLV25CV4JBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,It’s so so,3,I love this brand of fans. But this one doesn’t seem to push out as much air as Ive previously had experienced.,https://www.amazon.com/gp/customer-reviews/R3FTLFO79G5ZCS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00002N5ZB,"May 5, 2025",,Verified Purchase,One person found this helpful,,,,2025-05-28T15:41:15.301Z,2,39.97,0,It’s so so,I love this brand of fans. But this one doesn’t seem to push out as much air as Ive previously had experienced.
R2BDT8XX9UL0V1,LISA LANGLEY,https://www.amazon.com/gp/profile/amzn1.account.AEJKUAK3RHNYLIHVCHQTR6BYYKYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Fantastic,5,Absolutely Wonderful,https://www.amazon.com/gp/customer-reviews/R2BDT8XX9UL0V1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00002N5ZB,"March 30, 2025",,Verified Purchase,,,,,2025-05-28T15:41:15.301Z,2,39.97,0,Fantastic,Absolutely Wonderful
R39WAJ78HKCCGR,Gigi,https://www.amazon.com/gp/profile/amzn1.account.AHFD2DWTPPNW4YZWUFM4NZPLPARQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Best sleep fan!!!,5,"https://amzn.to/3EUkyHPThe best sleep fan ever!  It makes the best noise, I fall right to sleep!",https://www.amazon.com/gp/customer-reviews/R39WAJ78HKCCGR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00002N5ZB,"May 9, 2025",,Verified Purchase,16 people found this helpful,,,,2025-05-28T15:41:15.302Z,2,39.97,0,Best sleep fan!!!,"https://amzn.to/3EUkyHPThe best sleep fan ever!  It makes the best noise, I fall right to sleep!"
R2LJCP6NS8054H,S. Erhart,https://www.amazon.com/gp/profile/amzn1.account.AGCFG23Q7EF545HGZ7V2KAW4RO2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great fan,5,This is the best fan. It really puts out a lot of wind. There are three different levels. Most of the time the first level is enough. It can tilt to any direction you want it to go. I have always had good luck with this brand and product. They make amazing products.,https://www.amazon.com/gp/customer-reviews/R2LJCP6NS8054H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00002N5ZB,"February 27, 2025",,Verified Purchase,One person found this helpful,,,,2025-05-28T15:41:15.302Z,2,39.97,0,Great fan,This is the best fan. It really puts out a lot of wind. There are three different levels. Most of the time the first level is enough. It can tilt to any direction you want it to go. I have always had good luck with this brand and product. They make amazing products.
RA6FDJOKFPAUD,ChiefChief,https://www.amazon.com/gp/profile/amzn1.account.AGL5XXH5OIOLKIJ5DCDVTUF552MQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Broken handle, great fan",3,"Came outta the box with an already broken handle, other than that fan works great",https://www.amazon.com/gp/customer-reviews/RA6FDJOKFPAUD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00002N5ZB,"May 8, 2025",,Verified Purchase,One person found this helpful,https://m.media-amazon.com/images/I/711mYVwYTbL._SY88.jpg,https://m.media-amazon.com/images/I/711mYVwYTbL.jpg,,2025-05-28T15:41:15.303Z,2,39.97,0,"Broken handle, great fan","Came outta the box with an already broken handle, other than that fan works great"
R1D0KGKZHW14C1,RichtxRichtx,https://www.amazon.com/gp/profile/amzn1.account.AG674DVPRREIARRLGU54YIZDYIYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Super quiet and light,5,Great fan for the back porch and super quiet and light. Really moves a lot of air and won't rust because of the all heavy plastic construction.  Very pleased.,https://www.amazon.com/gp/customer-reviews/R1D0KGKZHW14C1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00002N5ZB,"April 8, 2025",,Verified Purchase,9 people found this helpful,https://m.media-amazon.com/images/I/71SR+1xu8ZL._SY88.jpg,https://m.media-amazon.com/images/I/71SR+1xu8ZL.jpg,,2025-05-28T15:41:15.303Z,2,39.97,0,Super quiet and light,Great fan for the back porch and super quiet and light. Really moves a lot of air and won't rust because of the all heavy plastic construction.  Very pleased.
RDBXUYMTAZFXR,Ben Couse,https://www.amazon.com/gp/profile/amzn1.account.AF7KBSS7XJ3EYYTCXIS3HZXXSOIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Best in Price Range,5,"Who doesn't love a Lasko Wind Machine?  You've probably seen them around and didn't even notice.  These bad boys put out some serious air.  Circulators are more than just a fan; they're meant to move a volume of air around a room, equalizing the temperature and eliminating warm spots (or even cold spots.  Put it on low and point up to move the heat off the ceiling and around the room).  Anyways if you plan to use it outside, get a fan.  Blow it on you.  yippee.  But if you plan to use it inside, get this and understand that it doesn't have to be pointed at you to make the room more comfortable.  Place it strategically to create a current of air flow around the room.",https://www.amazon.com/gp/customer-reviews/RDBXUYMTAZFXR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00002N5ZB,"November 27, 2024",,Verified Purchase,4 people found this helpful,,,,2025-05-28T15:41:15.304Z,2,39.97,0,Best in Price Range,"Who doesn't love a Lasko Wind Machine?  You've probably seen them around and didn't even notice.  These bad boys put out some serious air.  Circulators are more than just a fan; they're meant to move a volume of air around a room, equalizing the temperature and eliminating warm spots (or even cold spots.  Put it on low and point up to move the heat off the ceiling and around the room).  Anyways if you plan to use it outside, get a fan.  Blow it on you.  yippee.  But if you plan to use it inside, get this and understand that it doesn't have to be pointed at you to make the room more comfortable.  Place it strategically to create a current of air flow around the room."
R11H6A46RVQLVQ,James Garcia,https://www.amazon.com/gp/profile/amzn1.account.AFLHXEMYCOY7XWDEXHOIHAJHDRHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Only lasted a year,3,"Lasted from March 2024 to April 2025. Was a really great fan, but for the price and brand name I expected more longevity",https://www.amazon.com/gp/customer-reviews/R11H6A46RVQLVQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00002N5ZB,"April 28, 2025",,Verified Purchase,One person found this helpful,,,,2025-05-28T15:41:15.304Z,2,39.97,0,Only lasted a year,"Lasted from March 2024 to April 2025. Was a really great fan, but for the price and brand name I expected more longevity"
R3S74D0ZBIH06R,Melissa McBurney,https://www.amazon.com/gp/profile/amzn1.account.AFA6BSK2G6UFD7XOIXROIDULE5JQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Second Time Buying,3,"We love this fan. It’s lightweight but sturdy and packs a big punch! I love that it can tilt to adjust the airflow. I’m sure our first one would have lasted longer (I’ve had it for a LONG time), but it really gets thrown around, put in places it shouldn’t be, or gets shoved up against something so there isn’t adequate space behind it. We have used this in multiple houses and taken it camping in our camper many times. It runs 24/7. We like the “white noise” sound (and circulation) while sleeping. It isn’t loud (can easily hear the tv above it), but gives just the right level of noise. It has a handle on the top for easy transport.Update: CLEARLY not the same fan we had previously. It looks exactly the same, but this one has a knob in the back to turn on/off instead of buttons on the top. I didn’t care, because I didn’t love the light on top of the last one. However, the knob fell off after a week! We can get it back on, but just barely enough to turn on/off, then it falls off again. This version is much more poorly made than our previous version!",https://www.amazon.com/gp/customer-reviews/R3S74D0ZBIH06R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00002N5ZB,"October 12, 2024",,Verified Purchase,6 people found this helpful,,,,2025-05-28T15:41:15.304Z,2,39.97,0,Second Time Buying,"We love this fan. It’s lightweight but sturdy and packs a big punch! I love that it can tilt to adjust the airflow. I’m sure our first one would have lasted longer (I’ve had it for a LONG time), but it really gets thrown around, put in places it shouldn’t be, or gets shoved up against something so there isn’t adequate space behind it. We have used this in multiple houses and taken it camping in our camper many times. It runs 24/7. We like the “white noise” sound (and circulation) while sleeping. It isn’t loud (can easily hear the tv above it), but gives just the right level of noise. It has a handle on the top for easy transport.Update: CLEARLY not the same fan we had previously. It looks exactly the same, but this one has a knob in the back to turn on/off instead of buttons on the top. I didn’t care, because I didn’t love the light on top of the last one. However, the knob fell off after a week! We can get it back on, but just barely enough to turn on/off, then it falls off again. This version is much more poorly made than our previous version!"
RI2FXR1IRWT4A,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGCMRZSTJ67DLYVSBLJZZZDTQFXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Best lightweight portable fan.,5,"Bought this last year for my husband and this year one for me! The 2 speeds are great, and I don’t even need it on high. The power on low is substantial, a mighty power fan it is! Light and sits right on my bedside table. The cord is plenty long enough to plug in. I recommend it to get through the hot days and nights.",https://www.amazon.com/gp/customer-reviews/RI2FXR1IRWT4A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,"May 12, 2025",Color: Fan,Verified Purchase,,,,,2025-05-28T15:42:56.896Z,3,32.99,0,Best lightweight portable fan.,"Bought this last year for my husband and this year one for me! The 2 speeds are great, and I don’t even need it on high. The power on low is substantial, a mighty power fan it is! Light and sits right on my bedside table. The cord is plenty long enough to plug in. I recommend it to get through the hot days and nights."
R1CM03AUSGDELU,Betsy P. Cosmos,https://www.amazon.com/gp/profile/amzn1.account.AGPNGN7CY24ZIZOSWE56IQH4PLXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great for emergency back up!,5,"I like this fan...bought it for those times we lose power.  Although I had an issue with the product, the seller was immediately responsive and fixed the problem.  I recommend this for people who live in hurricane zones (like I do) so you can stay cool if you lose your AC!",https://www.amazon.com/gp/customer-reviews/R1CM03AUSGDELU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,"May 14, 2025",Color: White,Verified Purchase,One person found this helpful,,,,2025-05-28T15:42:56.897Z,3,32.99,0,Great for emergency back up!,"I like this fan...bought it for those times we lose power.  Although I had an issue with the product, the seller was immediately responsive and fixed the problem.  I recommend this for people who live in hurricane zones (like I do) so you can stay cool if you lose your AC!"
R1JAK2OMN39BG8,B. A. Graybeal,https://www.amazon.com/gp/profile/amzn1.account.AFHE24YSZIIVQVVISXHXYWIYTWTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Aventa 10"" 2 Speed Fan Does The Job",5,"I am one of those people who need to have air movement in my bedroom to be able to sleep well. Not necessarily hot or cold air, just neutral as I use them year round.. (I use the lower speed)...not a lot, just enough to keep the room from feeling stuffy or hard to breath.  Also, I need the fan to be very quiet or it keeps me awake. This fan is compact, with 2 speeds, quiet, small enough to move easily, with a reasonable cost and it holds up well. If you need a little more speed or more cooling, high does the job This is my go to fan.  When I wear one out, I just order another.",https://www.amazon.com/gp/customer-reviews/R1JAK2OMN39BG8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,"April 2, 2025",Color: Fan,Verified Purchase,,,,,2025-05-28T15:42:56.898Z,3,32.99,0,"Aventa 10"" 2 Speed Fan Does The Job","I am one of those people who need to have air movement in my bedroom to be able to sleep well. Not necessarily hot or cold air, just neutral as I use them year round.. (I use the lower speed)...not a lot, just enough to keep the room from feeling stuffy or hard to breath.  Also, I need the fan to be very quiet or it keeps me awake. This fan is compact, with 2 speeds, quiet, small enough to move easily, with a reasonable cost and it holds up well. If you need a little more speed or more cooling, high does the job This is my go to fan.  When I wear one out, I just order another."
R16H7VAEF06DJN,Hopeful consumer,https://www.amazon.com/gp/profile/amzn1.account.AEC6KZ7UXAZWTOGHBUZX6DBAXBFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Update: So far, so good",4,"I REALLY wanted to like this fan.  It's a good size---unlike those ""camping"" fans, which are TOO SMALL---and it runs very quietly.  I used it just a couple of times (I think I had it plugged in then), and stored it away in my bedroom for a few years.  So, wanting to use it again for the hurricane season, I took it out and installed new batteries, but I find that it ONLY works when plugged in!  Unfortunately, I need it for power outages, so will have to buy a new fan.  I agree with other reviewers that the switch seems cheaply made, but I didn't care about that as long it worked---but it doesn't!---not on batteries.  It ought to work---i did put the screws back in the battery compartment, and tightened them.  Still nothing!  If you need a fan to keep you alive during a power outage, you'll have to look elsewhere.Update:  Encouraged by the fact that many others seem to have received a fully functional fan, I took a chance and ordered a new 10-inch Treva fan to replace the one I got in 2020.  I installed new batteries (ordered fromAmazon) and tightened the screws.  Yes!  It runs, and on both speeds.  Let's see if it lasts through the hurricane season.  I'm giving it four stars provisionally.  I bought this fanfor use during power outages, so it'sessential that it run on batteries.",https://www.amazon.com/gp/customer-reviews/R16H7VAEF06DJN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,"June 8, 2024",Color: Fan,Verified Purchase,6 people found this helpful,,,,2025-05-28T15:42:56.899Z,3,32.99,0,"Update: So far, so good","I REALLY wanted to like this fan.  It's a good size---unlike those ""camping"" fans, which are TOO SMALL---and it runs very quietly.  I used it just a couple of times (I think I had it plugged in then), and stored it away in my bedroom for a few years.  So, wanting to use it again for the hurricane season, I took it out and installed new batteries, but I find that it ONLY works when plugged in!  Unfortunately, I need it for power outages, so will have to buy a new fan.  I agree with other reviewers that the switch seems cheaply made, but I didn't care about that as long it worked---but it doesn't!---not on batteries.  It ought to work---i did put the screws back in the battery compartment, and tightened them.  Still nothing!  If you need a fan to keep you alive during a power outage, you'll have to look elsewhere.Update:  Encouraged by the fact that many others seem to have received a fully functional fan, I took a chance and ordered a new 10-inch Treva fan to replace the one I got in 2020.  I installed new batteries (ordered fromAmazon) and tightened the screws.  Yes!  It runs, and on both speeds.  Let's see if it lasts through the hurricane season.  I'm giving it four stars provisionally.  I bought this fanfor use during power outages, so it'sessential that it run on batteries."
R2DTHLHV1JY5YW,WR,https://www.amazon.com/gp/profile/amzn1.account.AHH555READ3II4KARGEL3WOGX7BQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Great quality fan, quiet, durable, lightweight, and excellent battery life!",5,"I was looking for a small fan that was portable, light weight, and battery operated with plug in, and I finally found it. I just love this fan! It is so quiet and puts out just the right amount of airflow, with 2 speed options. I use it mainly in my bathroom, but have also used it while watching TV, and it's so quiet that it doesn't interfere with that. Plus, I love the light weight of it because it makes it so easy to carry and place it wherever I want to. I also love that I can put it close to me when I'm having a hot flash, so it cools me down quickly. I am just so very pleased with everything about it. It's still going strong on the D batteries I put in it a month ago, which is awesome! Definitely will be buying another one!",https://www.amazon.com/gp/customer-reviews/R2DTHLHV1JY5YW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,"March 22, 2025",Color: Fan,Verified Purchase,One person found this helpful,,,,2025-05-28T15:42:56.900Z,3,32.99,0,"Great quality fan, quiet, durable, lightweight, and excellent battery life!","I was looking for a small fan that was portable, light weight, and battery operated with plug in, and I finally found it. I just love this fan! It is so quiet and puts out just the right amount of airflow, with 2 speed options. I use it mainly in my bathroom, but have also used it while watching TV, and it's so quiet that it doesn't interfere with that. Plus, I love the light weight of it because it makes it so easy to carry and place it wherever I want to. I also love that I can put it close to me when I'm having a hot flash, so it cools me down quickly. I am just so very pleased with everything about it. It's still going strong on the D batteries I put in it a month ago, which is awesome! Definitely will be buying another one!"
