ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Heater,Price,English,Title1,Review1,sentiment_score_Rev,sentiment_score_Title
R1WU6H06KDTNHB,tommy crossman,https://www.amazon.com/gp/profile/amzn1.account.AGR3JPFS7SM7HP4RWJXE3A2LINWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,For Well House,5,5.0 out of 5 stars,"I needed a new heater for the well house as the original one just couldn't keep up anymore and ran 24/7. I chose this milkhouse heater because it has a setting that keeps the temp at 40 degrees, which is perfect for a well house. I checked on the temperature a few days later and it was nice and warm inside. Glad I made the purchase.",https://www.amazon.com/gp/customer-reviews/R1WU6H06KDTNHB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,14-Feb-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:24:57.295Z,1,33.56,0,For Well House,"I needed a new heater for the well house as the original one just couldn't keep up anymore and ran 24/7. I chose this milkhouse heater because it has a setting that keeps the temp at 40 degrees, which is perfect for a well house. I checked on the temperature a few days later and it was nice and warm inside. Glad I made the purchase.",0.9423,0.2732
R1L748MNHXN77S,James McIntyre,https://www.amazon.com/gp/profile/amzn1.account.AGDY5EAG44EZLIWVECVFNCYYEYDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,heats very well,5,5.0 out of 5 stars,"This heater is small but puts out a lot of heat I have it in a outdoor shed with installation, shed is 12X20 and iys able to keep the room at a comfort setting about 68 on a very cold and windy day.",https://www.amazon.com/gp/customer-reviews/R1L748MNHXN77S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,13-Feb-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:24:57.295Z,1,33.56,0,heats very well,"This heater is small but puts out a lot of heat I have it in a outdoor shed with installation, shed is 12X20 and iys able to keep the room at a comfort setting about 68 on a very cold and windy day.",0.5023,0.3384
R2RT8JN4U59D5,Kindle Customer,https://www.amazon.com/gp/profile/amzn1.account.AEF45KDMJ77ZWIM2JH3IF2FQAEGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good product.,5,5.0 out of 5 stars,Worked great all winter in pumphouse. No frozen pipes.,https://www.amazon.com/gp/customer-reviews/R2RT8JN4U59D5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,12-Feb-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:24:57.296Z,1,33.56,0,Good product.,Worked great all winter in pumphouse. No frozen pipes.,0.4404,0.4404
R3U9R53N90B8Q3,b the g,https://www.amazon.com/gp/profile/amzn1.account.AFIS7O5H2SJWTI444JEKDKAGZ3DA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Strong,5,5.0 out of 5 stars,This little monster packs a real punch.  Same size B & D heater is nowhere near as strong.  My all tile bathroom warms up quickly with this heater.  Very pleased!,https://www.amazon.com/gp/customer-reviews/R3U9R53N90B8Q3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,9-Feb-25,Color: Black,Verified Purchase,,,,,2025-06-03T15:24:57.297Z,1,33.56,0,Strong,This little monster packs a real punch.  Same size B & D heater is nowhere near as strong.  My all tile bathroom warms up quickly with this heater.  Very pleased!,0.4372,0.5106
R1M25EZMIKOMCF,DPHG,https://www.amazon.com/gp/profile/amzn1.account.AFSCOTALQVBQOLHUCDFD57WOGS5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not up to normal Comfort Zone Standard,2,2.0 out of 5 stars,We own three comparable Comfort Zone heaters.  This one does not put out heat like the others. And the switch on the bottom to turn off when moved seems considerably more flimsy.,https://www.amazon.com/gp/customer-reviews/R1M25EZMIKOMCF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,6-Feb-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:24:57.297Z,1,33.56,0,Not up to normal Comfort Zone Standard,We own three comparable Comfort Zone heaters.  This one does not put out heat like the others. And the switch on the bottom to turn off when moved seems considerably more flimsy.,0.6124,0.3612
R3UZV4EHSHTPHN,Chris Price,https://www.amazon.com/gp/profile/amzn1.account.AGGIPWCCNIKSMDJBYWQ4MNC3NSRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,This thing does not put out nearly enough heat.,2,2.0 out of 5 stars,Does it work? Yes. It is operational.Is it good? No.,https://www.amazon.com/gp/customer-reviews/R3UZV4EHSHTPHN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,4-Feb-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:25:04.913Z,1,33.56,0,This thing does not put out nearly enough heat.,Does it work? Yes. It is operational.Is it good? No.,0.7149,0
R30Y14RGGE0H2F,Mike,https://www.amazon.com/gp/profile/amzn1.account.AGUVZKS5XHUV6ZHB5QBWDCP7KJ7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Doesn’t heat,1,1.0 out of 5 stars,Waste of money,https://www.amazon.com/gp/customer-reviews/R30Y14RGGE0H2F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,3-Feb-25,Color: Black,Verified Purchase,One person found this helpful,,,,2025-06-03T15:25:04.916Z,1,33.56,0,Doesn’t heat,Waste of money,-0.4215,0
R1K5GRO8E788TA,Susan M.,https://www.amazon.com/gp/profile/amzn1.account.AHAXQIYIWCRK7QHUX6P4M5CT4D6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Powerful,5,5.0 out of 5 stars,"This thing is powerful - I bought it to help heat my 2 car garage while I worked on various projects. My garage is pretty big, too with a high ceiling. While it doesn't heat the whole thing, it does raise the temperature a good 7 degrees, plus I can sit it close to where I am working. For the money, it certainly helps.",https://www.amazon.com/gp/customer-reviews/R1K5GRO8E788TA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,3-Feb-25,Color: Black,Verified Purchase,One person found this helpful,,,,2025-06-03T15:25:04.916Z,1,33.56,0,Powerful,"This thing is powerful - I bought it to help heat my 2 car garage while I worked on various projects. My garage is pretty big, too with a high ceiling. While it doesn't heat the whole thing, it does raise the temperature a good 7 degrees, plus I can sit it close to where I am working. For the money, it certainly helps.",0.9393,0.4215
R3S7K9JOXSQYFQ,Mike Adams,https://www.amazon.com/gp/profile/amzn1.account.AEVNG6ZK7GJOUUJCUMBDAQ5UYR2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quality Control,1,1.0 out of 5 stars,"I returned these 2 new items due to the thermostat control knob on both items were very loose, wiggly or damaged.The replacement items I received work well and undamaged.  5 Stars to those.",https://www.amazon.com/gp/customer-reviews/R3S7K9JOXSQYFQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,2-Feb-25,Color: Black,Verified Purchase,One person found this helpful,,,,2025-06-03T15:25:04.917Z,1,33.56,0,Quality Control,"I returned these 2 new items due to the thermostat control knob on both items were very loose, wiggly or damaged.The replacement items I received work well and undamaged.  5 Stars to those.",-0.1263,0
R2BJ9BGDUTQESF,NavySpy,https://www.amazon.com/gp/profile/amzn1.account.AHLFHJNNUZMQEIKWQHSED5A6CVCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Very Effective Heater for Small Spaces,5,5.0 out of 5 stars,"This is the third of these small heaters I've bought, and I couldn't be more pleased with them.  We use them in small rooms (less than 100 sq ft) with no direct heat source, and they are very effective at keeping them warmer than they otherwise would be.  Since these rooms are infrequently occupied, we keep the heaters on their lowest setting, and that is more than adequate to maintain a reasonable temperature.  Highly recommended.",https://www.amazon.com/gp/customer-reviews/R2BJ9BGDUTQESF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,1-Feb-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:25:04.917Z,1,33.56,0,Very Effective Heater for Small Spaces,"This is the third of these small heaters I've bought, and I couldn't be more pleased with them.  We use them in small rooms (less than 100 sq ft) with no direct heat source, and they are very effective at keeping them warmer than they otherwise would be.  Since these rooms are infrequently occupied, we keep the heaters on their lowest setting, and that is more than adequate to maintain a reasonable temperature.  Highly recommended.",0.3488,0.5256
R2FAWMFTGH68XT,Michael McDonald,https://www.amazon.com/gp/profile/amzn1.account.AEQ4YZ2QHF2TNCYPFERBWFZJQCBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works Well,4,4.0 out of 5 stars,"Good heater, a little bit flimsier that I would like, but it works and the thermostat setting is good.",https://www.amazon.com/gp/customer-reviews/R2FAWMFTGH68XT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,1-Feb-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:25:04.918Z,1,33.56,0,Works Well,"Good heater, a little bit flimsier that I would like, but it works and the thermostat setting is good.",0.7615,0.2732
R2K0M06STCX6TN,Pork and Beans,https://www.amazon.com/gp/profile/amzn1.account.AE3WSVF5MHTSV4OIMEZ4SKMQC4KQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Keeping my Wellhouse warm,5,5.0 out of 5 stars,Easy to install and regulate.  Keeping my well house pipes warm throughout the Winter.  Highly recommend.,https://www.amazon.com/gp/customer-reviews/R2K0M06STCX6TN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,30-Jan-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:25:04.918Z,1,33.56,0,Keeping my Wellhouse warm,Easy to install and regulate.  Keeping my well house pipes warm throughout the Winter.  Highly recommend.,0.8268,0.2263
R1TY6DYUODHK6J,NaperShopper,https://www.amazon.com/gp/profile/amzn1.account.AHWKZYQFOBUDNJAHFYJR6CKJ42VQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Disappointing heat output,3,3.0 out of 5 stars,"I am not sure what size garage or greenhouse this is intended for, but this is only suitable for a very small space. The output is low, the fan doesn’t provide much throughput over the heating coils. Disappointing result in it not really being effective for the space. Might be ok for a 5 foot by 5 foot space only.",https://www.amazon.com/gp/customer-reviews/R1TY6DYUODHK6J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,29-Jan-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:25:04.919Z,1,33.56,0,Disappointing heat output,"I am not sure what size garage or greenhouse this is intended for, but this is only suitable for a very small space. The output is low, the fan doesn’t provide much throughput over the heating coils. Disappointing result in it not really being effective for the space. Might be ok for a 5 foot by 5 foot space only.",-0.7447,-0.4939
R194C6RBIAJB96,Placeholder,https://www.amazon.com/gp/profile/amzn1.account.AEMQNGSSRVJ6HOELFAML25FZ6ZLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Milk house Heater,5,5.0 out of 5 stars,Great quality space heater. It’s a workhorse! It even accidentally got wet and still works like a champ…I figured it was a goner.  Good heat production and outstanding build quality. Very happy with this purchase. I use it in my woodworking shed and garage sometimes.,https://www.amazon.com/gp/customer-reviews/R194C6RBIAJB96/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,28-Jan-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:25:04.919Z,1,33.56,0,Milk house Heater,Great quality space heater. It’s a workhorse! It even accidentally got wet and still works like a champ…I figured it was a goner.  Good heat production and outstanding build quality. Very happy with this purchase. I use it in my woodworking shed and garage sometimes.,0.9467,0
RTDQZBH040B87,francis clickenger,https://www.amazon.com/gp/profile/amzn1.account.AFILADJMNDVN6RV7IPSGEOQZ362Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,5,5.0 out of 5 stars,Greqt,https://www.amazon.com/gp/customer-reviews/RTDQZBH040B87/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,27-Jan-25,Color: Black,Verified Purchase,,,,,2025-06-03T15:25:04.920Z,1,33.56,0,Good,Greqt,0,0.4404
R339N5WBM86PHW,Dally Is,https://www.amazon.com/gp/profile/amzn1.account.AGKCOKWFGUPQJ3VE3MRHPTSU6UPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Item is NOT SAFE!,1,1.0 out of 5 stars,"Bought this at the end of Dec. 2024. Luckily I went to my Son's house when he was at work to check on his dog. And the whole bedroom was full of smoke from this heater. I DO NOT recommend. If I wouldn't have gone over, which I hardly ever do, his house ,with the dog would have burned down.",https://www.amazon.com/gp/customer-reviews/R339N5WBM86PHW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,26-Jan-25,Color: Gray,Verified Purchase,One person found this helpful,,,,2025-06-03T15:25:10.759Z,1,33.56,0,Item is NOT SAFE!,"Bought this at the end of Dec. 2024. Luckily I went to my Son's house when he was at work to check on his dog. And the whole bedroom was full of smoke from this heater. I DO NOT recommend. If I wouldn't have gone over, which I hardly ever do, his house ,with the dog would have burned down.",0.2937,-0.5007
R3LCA54DEMZTC,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFGVHCYXMW4XIWFK4LWUI5CVRMQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,working great,5,5.0 out of 5 stars,Working great,https://www.amazon.com/gp/customer-reviews/R3LCA54DEMZTC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,26-Jan-25,Color: Black,Verified Purchase,,,,,2025-06-03T15:25:10.760Z,1,33.56,0,working great,Working great,0.6249,0.6249
R3GLWK23X2PSY6,Les,https://www.amazon.com/gp/profile/amzn1.account.AFH6I2Q4ARUPXQZ5WCASYQ7TEVAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Poor Heater,1,1.0 out of 5 stars,"This heater is a very poor heater.  The heat output is minimal at best, the fan does not moves much air.  My advise is to keep looking!",https://www.amazon.com/gp/customer-reviews/R3GLWK23X2PSY6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,25-Jan-25,Color: Gray,Verified Purchase,One person found this helpful,,,,2025-06-03T15:25:10.760Z,1,33.56,0,Poor Heater,"This heater is a very poor heater.  The heat output is minimal at best, the fan does not moves much air.  My advise is to keep looking!",0.5266,-0.4767
RINEX2DIFG8JY,Doug,https://www.amazon.com/gp/profile/amzn1.account.AG3GY7RRIMWD7AFHSKJW7KITTZQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,It works fine,5,5.0 out of 5 stars,Metal fram,https://www.amazon.com/gp/customer-reviews/RINEX2DIFG8JY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,25-Jan-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:25:10.761Z,1,33.56,0,It works fine,Metal fram,0,0.2023
R1EB87F2RGEP4M,THE JACK PARRISH BAND,https://www.amazon.com/gp/profile/amzn1.account.AEBXFLN7PEY46XYWTPZ5ZLW65IOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"All well. But it needs a handle, oops found it. I had to install.",4,4.0 out of 5 stars,"Four, stars. Because of no handle on the top like the picture shows . Must be a good reason. The unit performs well, no noises. Etc",https://www.amazon.com/gp/customer-reviews/R1EB87F2RGEP4M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,24-Jan-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:25:10.762Z,1,33.56,0,"All well. But it needs a handle, oops found it. I had to install.","Four, stars. Because of no handle on the top like the picture shows . Must be a good reason. The unit performs well, no noises. Etc",0.5994,0.1406
R35UQ8TNOQEXSE,"Road Runner ,,  the package  was  very  good  shape and  promply  received as  the  best anyone  could  do very  good  job  thanks  Amazon   appreciate  it  ok",https://www.amazon.com/gp/profile/amzn1.account.AGVYGKHT32NQLHTAJPF5USJKYHNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,A  very  nice  and  well  built  heater,5,5.0 out of 5 stars,"I liked  the  piece  of  heater  I  can  depend  on,,  I  owned  one  simular  to  this  one  it  lasted  for  a  many  of  winters  and  it  finally  went  down  from  usage  and  winters  this  looks  exactly  like  the  new one  i  ordered  i was  so  excited  i  got  one  on  my  cell  phone  very  dependable  so  i  bought  two  it  is  so  small  and  takes  up  very  little  space,,,,and  puts  out  a  very good  heat  no  noice  at  all  and  looks  very  nice  in  my  garage  and  bedroom  Thanks  for the  opportanity  to  let  u  know  it  is  a  superior  piece  of  oscillation  the  air  ok  Again  thanks  Lonnie",https://www.amazon.com/gp/customer-reviews/R35UQ8TNOQEXSE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,24-Jan-25,Color: Gray,Verified Purchase,,,,,2025-06-03T15:25:10.764Z,1,33.56,0,A  very  nice  and  well  built  heater,"I liked  the  piece  of  heater  I  can  depend  on,,  I  owned  one  simular  to  this  one  it  lasted  for  a  many  of  winters  and  it  finally  went  down  from  usage  and  winters  this  looks  exactly  like  the  new one  i  ordered  i was  so  excited  i  got  one  on  my  cell  phone  very  dependable  so  i  bought  two  it  is  so  small  and  takes  up  very  little  space,,,,and  puts  out  a  very good  heat  no  noice  at  all  and  looks  very  nice  in  my  garage  and  bedroom  Thanks  for the  opportanity  to  let  u  know  it  is  a  superior  piece  of  oscillation  the  air  ok  Again  thanks  Lonnie",0.971,0.6659
R34DR8ZKC4HZGC,Appreciative reader,https://www.amazon.com/gp/profile/amzn1.account.AELVZK3QIN36RO2JYDARBQAB4X7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,My preferred among my three different heaters.,5,5.0 out of 5 stars,"Works fine. Slightly more effective than any of my other two heaters. Has a kill switch underneath to guard against tip over. So, will not work except when stood on a flat surface.",https://www.amazon.com/gp/customer-reviews/R34DR8ZKC4HZGC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,23-Jan-25,Color: Black,Verified Purchase,,,,,2025-06-03T15:25:10.765Z,1,33.56,0,My preferred among my three different heaters.,"Works fine. Slightly more effective than any of my other two heaters. Has a kill switch underneath to guard against tip over. So, will not work except when stood on a flat surface.",-0.1987,0
R1T6YDQABXX9PB,D. Judd,https://www.amazon.com/gp/profile/amzn1.account.AFLQV2V4V5ADHXZDYTAGJLCZQP5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Just right,5,5.0 out of 5 stars,I got this to use in my well house to prevent my water well system from freezing. I keep it set on lowest heat setting and it keeps the cement and cinder block building warm.,https://www.amazon.com/gp/customer-reviews/R1T6YDQABXX9PB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B005OTXH0C,22-Jan-25,Color: Black,Verified Purchase,,,,,2025-06-03T15:25:10.766Z,1,33.56,0,Just right,I got this to use in my well house to prevent my water well system from freezing. I keep it set on lowest heat setting and it keeps the cement and cinder block building warm.,-0.1779,0
