ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Fan,Price,English,Title1,Review1,sentiment_score_Rev,sentiment_score_Title
R273H92MPGOO1G,BJM,https://www.amazon.com/gp/profile/amzn1.account.AGQES45Z32JGA3ML5L23RCKOYE2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Slow Delivery & Loud Operation,2,2.0 out of 5 stars,"Was not what I was expecting. This thing gives off a motor noise when in use, and isn't quiet enough for the office. The hum is loud enough that I won't use it in my private office in fear that others will come asking about the noise. Shipping was very slow as it came direct. This is overpriced and cheaply made. Would not recommend.",https://www.amazon.com/gp/customer-reviews/R273H92MPGOO1G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,7-Jul-24,,Verified Purchase,,,,,2025-05-29T13:50:52.152Z,1,35,0,Slow Delivery & Loud Operation,"Was not what I was expecting. This thing gives off a motor noise when in use, and isn't quiet enough for the office. The hum is loud enough that I won't use it in my private office in fear that others will come asking about the noise. Shipping was very slow as it came direct. This is overpriced and cheaply made. Would not recommend.",-0.6497,0
R9RZDPEJ4TEOQ,Gunner One,https://www.amazon.com/gp/profile/amzn1.account.AFOLNN3A4EDT77BGCMA7IA4KOI2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,The perfect bedroom fan,5,5.0 out of 5 stars,"This is a great fan! It's quiet even on high speed, swivels to help spread the air, and lasts a long time.As a bonus it will last a while. I ordered this fan again after the old one quit at the ripe old age of seven.",https://www.amazon.com/gp/customer-reviews/R9RZDPEJ4TEOQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,3-Jul-24,,Verified Purchase,,,,,2025-05-29T13:50:52.153Z,1,35,0,The perfect bedroom fan,"This is a great fan! It's quiet even on high speed, swivels to help spread the air, and lasts a long time.As a bonus it will last a while. I ordered this fan again after the old one quit at the ripe old age of seven.",0.9384,0.7184
R2LXAEC3F8ILT,Charles W Scott,https://www.amazon.com/gp/profile/amzn1.account.AEBSOLDPH7OLWVLMT4E24X3KGFZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Cooling,5,5.0 out of 5 stars,Perfect desk fan!,https://www.amazon.com/gp/customer-reviews/R2LXAEC3F8ILT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,30-Jun-24,,Verified Purchase,,,,,2025-05-29T13:50:52.153Z,1,35,0,Cooling,Perfect desk fan!,0.7424,0
R1JWWV8H4OPO8S,Shazchef,https://www.amazon.com/gp/profile/amzn1.account.AGUUT6LP6ICIIKTGMF4KVVRLXGJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Nice sized fan,4,4.0 out of 5 stars,"I liked because it’s slim and fits into of counter or bedroom furniture.  It’s overall very quiet, another reason I like it. My only dislike is I purchased it for our bedroom and the lights for the button are blue. Very distracting when you’re trying to sleep. I had to over the buttons so the blue light doesn’t shine throughout the room",https://www.amazon.com/gp/customer-reviews/R1JWWV8H4OPO8S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,26-Jun-24,,Verified Purchase,5 people found this helpful,,,,2025-05-29T13:50:52.154Z,1,35,0,Nice sized fan,"I liked because it’s slim and fits into of counter or bedroom furniture.  It’s overall very quiet, another reason I like it. My only dislike is I purchased it for our bedroom and the lights for the button are blue. Very distracting when you’re trying to sleep. I had to over the buttons so the blue light doesn’t shine throughout the room",0.0534,0.6249
R3PRFVQHNFEMCR,RSTR8,https://www.amazon.com/gp/profile/amzn1.account.AGWIYQ6GOVMFAG54W6JH7VWO5WAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not great,2,2.0 out of 5 stars,"Little noisy and the "" oscillation  feature ""is a joke....probably about 30 degrees and extremely slow....  I would not recommend this fan.",https://www.amazon.com/gp/customer-reviews/R3PRFVQHNFEMCR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,26-Jun-24,,Verified Purchase,,,,,2025-05-29T13:50:52.154Z,1,35,0,Not great,"Little noisy and the "" oscillation  feature ""is a joke....probably about 30 degrees and extremely slow....  I would not recommend this fan.",0.0279,-0.5096
R34B0EVA4HJIY4,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEKIBDI3OBTEYP4HOEY23B4JAXPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Stopped working after 30 minutes of use,1,1.0 out of 5 stars,Returned!,https://www.amazon.com/gp/customer-reviews/R34B0EVA4HJIY4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,22-Jun-24,,Verified Purchase,,,,,2025-05-29T13:50:52.155Z,1,35,0,Stopped working after 30 minutes of use,Returned!,0,-0.2263
R3MM0O545SQHBT,J and j,https://www.amazon.com/gp/profile/amzn1.account.AHAHTGWIMEBCHWQQ4Q7OVCAAXRIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good quality,5,5.0 out of 5 stars,I use it in kitchen in summer.its perfect size doesn't take space on counter and works well,https://www.amazon.com/gp/customer-reviews/R3MM0O545SQHBT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,21-Jun-24,,Verified Purchase,One person found this helpful,,,,2025-05-29T13:50:52.155Z,1,35,0,Good quality,I use it in kitchen in summer.its perfect size doesn't take space on counter and works well,0.7003,0.4404
R117TNKVC86G0W,Betty Torga,https://www.amazon.com/gp/profile/amzn1.account.AGV3FQRI7BOERMNWOASRVJUC4PTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Lasso products,5,5.0 out of 5 stars,"I been using Lasko products for a long time, I have heaters and fans, works great",https://www.amazon.com/gp/customer-reviews/R117TNKVC86G0W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,20-Jun-24,,Verified Purchase,,,,,2025-05-29T13:50:52.156Z,1,35,0,Lasso products,"I been using Lasko products for a long time, I have heaters and fans, works great",0.6249,0
R7RP2A9DL6PBA,Luciano Aguero,https://www.amazon.com/gp/profile/amzn1.account.AFV5CPO7OLCSO6TITU65IJRAO22A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great little fan,4,4.0 out of 5 stars,"Works great, the one I received had kinda mushy buttons, but the fan works great.",https://www.amazon.com/gp/customer-reviews/R7RP2A9DL6PBA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,18-Jun-24,,Verified Purchase,,,,,2025-05-29T13:50:59.643Z,1,35,0,Great little fan,"Works great, the one I received had kinda mushy buttons, but the fan works great.",0.9032,0.7275
R16T80YEUUJLW1,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFNYKAHQBJUSI4MFD6PFGCR4JTRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not quite,3,3.0 out of 5 stars,"The size is perfect and the air is cool.Unfortunately it isn’t quite like it states.I bought it for my bedside table, it has a constant humming noise,  not the least bit quiet.  I’ve taken to my office instead, it work better there.",https://www.amazon.com/gp/customer-reviews/R16T80YEUUJLW1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,14-Jun-24,,Verified Purchase,,,,,2025-05-29T13:50:59.644Z,1,35,0,Not quite,"The size is perfect and the air is cool.Unfortunately it isn’t quite like it states.I bought it for my bedside table, it has a constant humming noise,  not the least bit quiet.  I’ve taken to my office instead, it work better there.",0.8553,0
R32FZ91APB50B9,Carol,https://www.amazon.com/gp/profile/amzn1.account.AF3W6BNM3QOL4B4OUWOGITOZJ6IQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Lasko,4,4.0 out of 5 stars,"The light is very bright in a dark room so I had to cover it while using the fan. On the higher speed, it can be very noisy.",https://www.amazon.com/gp/customer-reviews/R32FZ91APB50B9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,8-Jun-24,,Verified Purchase,,,,,2025-05-29T13:50:59.645Z,1,35,0,Lasko,"The light is very bright in a dark room so I had to cover it while using the fan. On the higher speed, it can be very noisy.",0.5423,0
R1V7B7YAPAPN3D,MissyinNashville,https://www.amazon.com/gp/profile/amzn1.account.AG6B67BMAHIWMTGO4QFGQ5NMEW5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Love this brand.,5,5.0 out of 5 stars,We have bought like 4 of these fans. They work great. The brand and price is great too.,https://www.amazon.com/gp/customer-reviews/R1V7B7YAPAPN3D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,5-Jun-24,,Verified Purchase,One person found this helpful,,,,2025-05-29T13:50:59.645Z,1,35,0,Love this brand.,We have bought like 4 of these fans. They work great. The brand and price is great too.,0.8934,0.6369
RRST4KLUQSHUX,Shelly,https://www.amazon.com/gp/profile/amzn1.account.AEP7SPQ2JRJZSZIFT6ZMSDALCJDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works great,5,5.0 out of 5 stars,Works very well in a small office area,https://www.amazon.com/gp/customer-reviews/RRST4KLUQSHUX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,4-Jun-24,,Verified Purchase,,,,,2025-05-29T13:50:59.646Z,1,35,0,Works great,Works very well in a small office area,0.3384,0.6249
R3BJW1PZQT7Q2C,Anne Branscum,https://www.amazon.com/gp/profile/amzn1.account.AGG6BZSHSUGB2GCAYT6IBI5DRXWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Louder than I'd like, works great.",4,4.0 out of 5 stars,"Fan works great, two speeds. The motor is a little loud for an office setting with little noise but I've gotten used to it and no one else seems to notice. Works great though, love the oscillating feature.",https://www.amazon.com/gp/customer-reviews/R3BJW1PZQT7Q2C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,26-May-24,,Verified Purchase,,,,,2025-05-29T13:50:59.646Z,1,35,0,"Louder than I'd like, works great.","Fan works great, two speeds. The motor is a little loud for an office setting with little noise but I've gotten used to it and no one else seems to notice. Works great though, love the oscillating feature.",0.9306,0.765
RTP6AFMDMIYJ4,Katelynn ,https://www.amazon.com/gp/profile/amzn1.account.AGCUVSUBO62QXJRAA6NO2NJWKSIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Powerful,5,5.0 out of 5 stars,This is the one!!! Most desk fans say that it is “high powered” and I have tried most. This is the only one that I feel like delivers on a hot day!,https://www.amazon.com/gp/customer-reviews/RTP6AFMDMIYJ4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,21-May-24,,Verified Purchase,One person found this helpful,,,,2025-05-29T13:50:59.647Z,1,35,0,Powerful,This is the one!!! Most desk fans say that it is “high powered” and I have tried most. This is the only one that I feel like delivers on a hot day!,0.5673,0.4215
R18MR18E64LUYC,Brian R Mize,https://www.amazon.com/gp/profile/amzn1.account.AF4U74QTLALY4SI5XNQAUXALHPYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Makes horribly loud noise.,3,3.0 out of 5 stars,"I will say that this little fan does a great job of moving air. But that is the only thing it has going for it.This little monster makes a horribly distracting sound. I got it for my nightstand to help keep just me cool at night, but this thing is so loud it drowned out my white noise machine only with a very unpleasant sound. The other issue I have with it, and with most modern electronics, is that it uses those obnoxious bright blue LEDs to backlight the buttons. I ended up moving it to my home office, but the noise it makes is distracting. It does help keep the room cooler so I will keep it but I wouldn't buy another one or suggest it to anyone.",https://www.amazon.com/gp/customer-reviews/R18MR18E64LUYC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,17-May-24,,Verified Purchase,,,,,2025-05-29T13:50:59.648Z,1,35,0,Makes horribly loud noise.,"I will say that this little fan does a great job of moving air. But that is the only thing it has going for it.This little monster makes a horribly distracting sound. I got it for my nightstand to help keep just me cool at night, but this thing is so loud it drowned out my white noise machine only with a very unpleasant sound. The other issue I have with it, and with most modern electronics, is that it uses those obnoxious bright blue LEDs to backlight the buttons. I ended up moving it to my home office, but the noise it makes is distracting. It does help keep the room cooler so I will keep it but I wouldn't buy another one or suggest it to anyone.",-0.8618,-0.5267
R3U9CJGSJ72IGR,stevesheridan,https://www.amazon.com/gp/profile/amzn1.account.AGULRTRBKYCUTSNOPRFX4K3KL6AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Noisy despite the small size,2,2.0 out of 5 stars,"I'm going to return it. It's quite noisy and even makes a high pitched tone. You can hear it in the attached video, and also hear a comparison with a small Honeywell fan. I was hoping since the Lasko was smaller and other reviews said it was quiet, that it would be less noisy than the Honeywell. Sadly that's not the case.Rated 2 stats and not 1 since the price is low and the form factor is nice.",https://www.amazon.com/gp/customer-reviews/R3U9CJGSJ72IGR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,14-May-24,,Verified Purchase,,,,,2025-05-29T13:50:59.648Z,1,35,0,Noisy despite the small size,"I'm going to return it. It's quite noisy and even makes a high pitched tone. You can hear it in the attached video, and also hear a comparison with a small Honeywell fan. I was hoping since the Lasko was smaller and other reviews said it was quiet, that it would be less noisy than the Honeywell. Sadly that's not the case.Rated 2 stats and not 1 since the price is low and the form factor is nice.",0.1531,-0.1779
R29CEEUI9H8XDW,Jeanette Stokes,https://www.amazon.com/gp/profile/amzn1.account.AGE6VUCTNHOVMW6NGOKKLKM3YBOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works as expected,5,5.0 out of 5 stars,"It's a little loud for me on high speed, but it's also on my nightstand so that would explain the loudness. So far, it's worked really well. This is my second purchase. The first one lasted about three years.",https://www.amazon.com/gp/customer-reviews/R29CEEUI9H8XDW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,14-May-24,,Verified Purchase,,,,,2025-05-29T13:50:59.649Z,1,35,0,Works as expected,"It's a little loud for me on high speed, but it's also on my nightstand so that would explain the loudness. So far, it's worked really well. This is my second purchase. The first one lasted about three years.",0.4748,0
R1V848JGAZD9QY,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AH74GXKQRQGBGHICKRKSNNIZDKWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Grinding noise,1,1.0 out of 5 stars,Not quiet. Makes a grinding sound when turned on.,https://www.amazon.com/gp/customer-reviews/R1V848JGAZD9QY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,8-May-24,,Verified Purchase,,,,,2025-05-29T13:51:05.825Z,1,35,0,Grinding noise,Not quiet. Makes a grinding sound when turned on.,0,0
R2QU2GZDHPXQTD,Steven Medellin,https://www.amazon.com/gp/profile/amzn1.account.AE7ORVPHHT2KRNPNUZ2UIVVYXVHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,You have to get one of these!,5,5.0 out of 5 stars,"Plug and Play is the easiest way to live comfortably in whichever room you are in. This oscillating fan is the best invention since sliced bread! Order yours today!! Oh, and get one for your loved one's, they're affordable too!",https://www.amazon.com/gp/customer-reviews/R2QU2GZDHPXQTD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,3-May-24,,Verified Purchase,2 people found this helpful,,,,2025-05-29T13:51:05.825Z,1,35,0,You have to get one of these!,"Plug and Play is the easiest way to live comfortably in whichever room you are in. This oscillating fan is the best invention since sliced bread! Order yours today!! Oh, and get one for your loved one's, they're affordable too!",0.9616,0
R12KCZT7CLAXGD,B. Hanson,https://www.amazon.com/gp/profile/amzn1.account.AF5DROTNK6OIDVXKZ3JYXTRIZ2PA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,great little fan,5,5.0 out of 5 stars,"On my second one( purchasded 2019). My first one lasted over 10 years and in on year 5 with this one. I use it in my office almost daily. While you know it's on when on high, I would not call it noisy. On low, you don't even hear it. Would highly recommend especially for the price.",https://www.amazon.com/gp/customer-reviews/R12KCZT7CLAXGD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,15-Apr-24,,Verified Purchase,3 people found this helpful,,,,2025-05-29T13:51:05.826Z,1,35,0,great little fan,"On my second one( purchasded 2019). My first one lasted over 10 years and in on year 5 with this one. I use it in my office almost daily. While you know it's on when on high, I would not call it noisy. On low, you don't even hear it. Would highly recommend especially for the price.",0.2984,0.7275
R20KAG1TSZCTIJ,z,https://www.amazon.com/gp/profile/amzn1.account.AF2I3L67UY44O7BR3O6ADGPZF5KQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Kinda loud,3,3.0 out of 5 stars,Its small and powerful but its loud. Not a constant noise but has a clicky sound. I had returned one for a high pitch squealing sound. The second is still pretty loud but at least doesn't have the squealing,https://www.amazon.com/gp/customer-reviews/R20KAG1TSZCTIJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,22-Mar-24,,Verified Purchase,,,,,2025-05-29T13:51:05.826Z,1,35,0,Kinda loud,Its small and powerful but its loud. Not a constant noise but has a clicky sound. I had returned one for a high pitch squealing sound. The second is still pretty loud but at least doesn't have the squealing,0.7351,0
R9SG7GWU1DQWI,"El espejo llegó roto, deben cuidar más el proceso de empaque para cuidar la inversión de los clientes. Todo un fraude y decepción.",https://www.amazon.com/gp/profile/amzn1.account.AH3GBY2O6YQFUKUPLUVFYLM44AGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,No tan fresco,3,3.0 out of 5 stars,"No es lo que esperaba, solo dos velocidades y casi no se diferencia una de otra. Le falta más fuerza. No volvería a hacer una inversión en este ventilador.",https://www.amazon.com/gp/customer-reviews/R9SG7GWU1DQWI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,18-Mar-24,,Verified Purchase,One person found this helpful,,,,2025-05-29T13:51:05.827Z,1,35,0,No tan fresco,"No es lo que esperaba, solo dos velocidades y casi no se diferencia una de otra. Le falta más fuerza. No volvería a hacer una inversión en este ventilador.",-0.6808,-0.296
